2026-04-22 14:13:36.230491,9.99
2026-04-22 14:18:55.964824,9.99
2026-04-22 15:28:44.771533,9.99
2026-04-22 15:29:52.531132,9.99
2026-04-22 15:32:58.226699,9.99
2026-04-22 15:45:05.590792,9.99
2026-04-22 15:46:47.980468,9.99
2026-04-22 15:48:15.981948,9.99
2026-04-22 15:51:15.168586,9.99
2026-04-22 15:54:15.676052,9.99
2026-04-22 16:41:12.559894,288.0
